filepath,start_time,end_time
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC117739.ogg,254.3,256.2
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC117739.ogg,257.1,259.1
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC117739.ogg,264.2,264.6
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC117799.ogg,53.7,56.4
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC117800.ogg,0.0,1.4
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC117800.ogg,15.5,18.482
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC117954.ogg,0.7,1.1
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC117954.ogg,1.9,2.3
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC117954.ogg,2.6,3.5
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC117954.ogg,10.4,10.9
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC117954.ogg,27.9,29.7
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC117954.ogg,30.3,30.75
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC117955.ogg,11.0,13.7
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC117955.ogg,14.0,16.5
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC117955.ogg,20.4,23.1
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC117956.ogg,32.8,34.0
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC117956.ogg,35.7,37.2
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC117956.ogg,39.0,40.6
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC117956.ogg,61.9,63.2
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC117956.ogg,63.3,64.6
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC117957.ogg,46.9,47.5
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC117957.ogg,48.2,48.7
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC117957.ogg,49.2,49.66
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC117958.ogg,30.0,32.2
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC117958.ogg,38.1,38.6
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC117958.ogg,39.3,39.7
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC117958.ogg,39.9,40.4
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC117958.ogg,40.5,40.882
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC117959.ogg,141.5,142.7
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC117959.ogg,143.4,144.3
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC117959.ogg,145.0,145.9
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC117959.ogg,146.7,147.6
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC117959.ogg,148.9,149.7
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC117959.ogg,155.3,156.2
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC117959.ogg,156.5,158.0
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC117962.ogg,43.4,44.6
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC117962.ogg,44.9,45.5
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC129438.ogg,44.6,47.1
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC129438.ogg,49.0,50.9
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC129438.ogg,51.7,52.4
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC129438.ogg,53.8,55.8
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC129438.ogg,56.3,56.7
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC129438.ogg,56.8,57.4
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC153988.ogg,114.9,116.3
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC153988.ogg,116.6,117.2
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC166656.ogg,0.7,1.1
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC166656.ogg,2.2,2.6
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC193008.ogg,119.9,121.7
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC193008.ogg,122.0,122.5
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC193008.ogg,123.2,124.1
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC193008.ogg,124.4,125.4
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC193008.ogg,126.4,128.8
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC197918.ogg,1.2,2.8
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC197918.ogg,6.2,6.7
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC197918.ogg,8.2,9.1
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC237886.ogg,99.7,100.1
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC238998.ogg,0.5,1.2
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC244816.ogg,39.6,40.6
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC288718.ogg,22.8,29.5
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC363466.ogg,12.2,12.9
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC363466.ogg,14.0,14.3
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC455483.ogg,0.6,1.0
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC455483.ogg,10.3,10.7
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC51320.ogg,3.5,6.0
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC514725.ogg,1.3,1.7
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC518127.ogg,56.7,57.0
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC518127.ogg,57.4,58.4
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC518127.ogg,60.5,60.9
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC518127.ogg,61.6,62.8
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC518127.ogg,64.7,66.7
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC518127.ogg,68.2,69.6
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC518127.ogg,71.6,73.2
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC518127.ogg,73.6,74.9
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC518127.ogg,76.5,77.2
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC518127.ogg,81.1,84.5
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC529479.ogg,56.8,58.8
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC529479.ogg,59.4,61.1
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC529479.ogg,61.2,61.7
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC529479.ogg,66.3,67.1
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC572717.ogg,7.9,9.7
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC572717.ogg,9.9,11.0
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC572717.ogg,14.2,15.9
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC572717.ogg,18.7,19.7
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC690454.ogg,42.7,45.5
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC73224.ogg,62.8,64.0
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC73224.ogg,64.2,64.5
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC73224.ogg,64.7,65.0
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC73224.ogg,65.2,69.2
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC73224.ogg,70.0,71.9
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC772769.ogg,1.5,2.4
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC772769.ogg,2.8,3.3
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC833929.ogg,2.8,3.5
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC833929.ogg,5.2,9.2
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC833929.ogg,15.5,16.6
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC84956.ogg,3.8,4.8
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC84956.ogg,6.1,7.9
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC84956.ogg,8.3,9.3
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC871572.ogg,2.3,3.0
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC925788.ogg,8.4,11.6
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC925788.ogg,19.5,19.9
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC946200.ogg,18.8,19.3
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC959962.ogg,91.0,92.7
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC959962.ogg,94.5,95.5
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC959962.ogg,96.4,99.0
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/XC959962.ogg,100.8,101.9
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/iNat1221936.ogg,0.1,2.0
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/iNat270043.ogg,2.8,3.2
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/iNat358126.ogg,9.2,9.798
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/iNat37834.ogg,10.9,11.7
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/iNat37834.ogg,11.8,12.5
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/iNat37834.ogg,13.0,14.5
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/iNat37836.ogg,8.3,9.4
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/iNat37836.ogg,9.8,11.2
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/iNat400348.ogg,28.3,28.9
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/iNat400348.ogg,31.2,31.9
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/iNat400348.ogg,34.5,35.1
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/iNat541206.ogg,0.3,1.3
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/iNat541206.ogg,2.7,3.0
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/iNat564356.ogg,4.1,4.6
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/iNat586116.ogg,2.9,3.7
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/iNat586116.ogg,8.3,9.2
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/iNat717887.ogg,0.4,2.3
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/iNat799769.ogg,0.5,0.8
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/iNat801073.ogg,13.3,13.8
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/iNat821093.ogg,0.1,0.6
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/iNat821093.ogg,1.2,1.9
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/iNat821093.ogg,2.9,3.3
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/iNat821093.ogg,3.5,3.9
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/iNat896676.ogg,0.6,0.9
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/iNat896676.ogg,6.5,8.2
/home/jupyter/gcs_mount/raw_data/train_audio/roahaw/iNat971042.ogg,0.3,0.9
/home/jupyter/gcs_mount/raw_data/train_audio/rosspo1/XC161507.ogg,15.0,16.2
/home/jupyter/gcs_mount/raw_data/train_audio/rosspo1/XC161507.ogg,16.4,18.4
/home/jupyter/gcs_mount/raw_data/train_audio/rosspo1/XC161507.ogg,19.8,20.8
/home/jupyter/gcs_mount/raw_data/train_audio/rosspo1/XC161507.ogg,21.9,32.6
/home/jupyter/gcs_mount/raw_data/train_audio/rosspo1/XC161523.ogg,2.5,3.0
/home/jupyter/gcs_mount/raw_data/train_audio/rosspo1/XC161523.ogg,3.9,4.7
/home/jupyter/gcs_mount/raw_data/train_audio/rosspo1/XC242034.ogg,1.1,2.2
/home/jupyter/gcs_mount/raw_data/train_audio/rosspo1/XC397346.ogg,1.6,2.1
/home/jupyter/gcs_mount/raw_data/train_audio/rosspo1/XC572475.ogg,2.0,3.4
/home/jupyter/gcs_mount/raw_data/train_audio/rosspo1/XC657822.ogg,1.6,2.5
/home/jupyter/gcs_mount/raw_data/train_audio/rosspo1/XC657826.ogg,1.8,2.3
/home/jupyter/gcs_mount/raw_data/train_audio/rosspo1/iNat307857.ogg,0.7,2.1
/home/jupyter/gcs_mount/raw_data/train_audio/rosspo1/iNat307857.ogg,2.2,3.8
/home/jupyter/gcs_mount/raw_data/train_audio/rosspo1/iNat307857.ogg,4.0,5.6
/home/jupyter/gcs_mount/raw_data/train_audio/rosspo1/iNat307857.ogg,5.7,10.6
/home/jupyter/gcs_mount/raw_data/train_audio/rosspo1/iNat307857.ogg,11.3,13.3
/home/jupyter/gcs_mount/raw_data/train_audio/rosspo1/iNat307857.ogg,13.7,21.3
/home/jupyter/gcs_mount/raw_data/train_audio/rosspo1/iNat307857.ogg,21.4,24.0
/home/jupyter/gcs_mount/raw_data/train_audio/rosspo1/iNat307857.ogg,24.7,26.4
/home/jupyter/gcs_mount/raw_data/train_audio/rosspo1/iNat307857.ogg,26.6,34.0
/home/jupyter/gcs_mount/raw_data/train_audio/rosspo1/iNat307857.ogg,34.1,36.1
/home/jupyter/gcs_mount/raw_data/train_audio/rosspo1/iNat307857.ogg,36.4,40.3
/home/jupyter/gcs_mount/raw_data/train_audio/rosspo1/iNat307857.ogg,41.3,49.7
/home/jupyter/gcs_mount/raw_data/train_audio/rosspo1/iNat307857.ogg,49.9,53.1
/home/jupyter/gcs_mount/raw_data/train_audio/rosspo1/iNat307857.ogg,54.0,59.7
/home/jupyter/gcs_mount/raw_data/train_audio/rosspo1/iNat307857.ogg,60.6,66.6
/home/jupyter/gcs_mount/raw_data/train_audio/rosspo1/iNat307857.ogg,66.8,68.9
/home/jupyter/gcs_mount/raw_data/train_audio/rosspo1/iNat307857.ogg,69.1,73.2
/home/jupyter/gcs_mount/raw_data/train_audio/rosspo1/iNat307857.ogg,73.6,79.5
/home/jupyter/gcs_mount/raw_data/train_audio/rosspo1/iNat307857.ogg,80.6,84.7
/home/jupyter/gcs_mount/raw_data/train_audio/rosspo1/iNat307857.ogg,85.1,86.5
/home/jupyter/gcs_mount/raw_data/train_audio/rosspo1/iNat307857.ogg,86.7,91.3
/home/jupyter/gcs_mount/raw_data/train_audio/rosspo1/iNat307857.ogg,91.4,94.6
/home/jupyter/gcs_mount/raw_data/train_audio/rosspo1/iNat307857.ogg,95.7,99.3
/home/jupyter/gcs_mount/raw_data/train_audio/rosspo1/iNat307857.ogg,99.4,101.8
/home/jupyter/gcs_mount/raw_data/train_audio/rosspo1/iNat307857.ogg,102.5,106.8
/home/jupyter/gcs_mount/raw_data/train_audio/rosspo1/iNat307857.ogg,107.3,109.1
/home/jupyter/gcs_mount/raw_data/train_audio/rosspo1/iNat307857.ogg,109.5,113.6
/home/jupyter/gcs_mount/raw_data/train_audio/rosspo1/iNat307857.ogg,114.0,119.8
/home/jupyter/gcs_mount/raw_data/train_audio/rosspo1/iNat307857.ogg,120.6,126.9
/home/jupyter/gcs_mount/raw_data/train_audio/rosspo1/iNat307857.ogg,127.2,127.9
/home/jupyter/gcs_mount/raw_data/train_audio/rosspo1/iNat307857.ogg,128.7,133.9
/home/jupyter/gcs_mount/raw_data/train_audio/rosspo1/iNat307857.ogg,134.5,136.2
/home/jupyter/gcs_mount/raw_data/train_audio/rosspo1/iNat307857.ogg,136.4,139.6
/home/jupyter/gcs_mount/raw_data/train_audio/royfly1/XC119430.ogg,2.7,3.0
/home/jupyter/gcs_mount/raw_data/train_audio/royfly1/XC542997.ogg,10.8,11.1
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,56.8,57.4
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,147.6,148.0
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,385.1,386.3
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,389.1,389.8
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,389.9,390.3
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,392.9,393.2
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,394.3,394.7
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,399.1,399.8
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,400.8,401.3
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,401.9,403.9
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,404.6,405.2
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,407.0,408.0
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,408.8,409.8
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,410.0,410.3
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,410.6,411.7
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,414.9,415.9
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,418.1,418.6
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,419.1,419.6
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,422.1,423.6
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,426.1,427.6
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,428.3,429.1
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,431.6,433.1
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,434.9,435.9
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,436.7,439.9
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,440.4,444.1
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,445.0,445.6
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,446.4,447.4
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,448.6,450.8
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,452.9,453.7
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,455.6,456.3
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,458.2,459.2
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,460.0,460.8
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,461.5,462.3
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,463.3,465.5
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,466.2,467.7
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,468.3,470.4
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,471.0,473.4
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,474.4,475.2
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,475.7,477.4
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,477.6,478.2
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,480.0,481.7
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,482.0,483.5
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,484.3,487.3
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,488.7,491.3
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,492.6,493.3
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,495.6,497.3
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,500.4,503.0
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,503.9,506.8
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,508.0,509.9
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,510.0,510.8
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,514.8,518.0
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,518.5,519.9
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,520.4,524.8
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,525.3,526.6
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,527.7,529.2
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC154041.ogg,533.5,533.9
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC188840.ogg,3.4,4.3
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC395409.ogg,118.5,119.1
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC395409.ogg,130.3,130.8
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC395409.ogg,132.1,132.6
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC395409.ogg,132.8,133.4
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC395409.ogg,133.9,134.3
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC395409.ogg,134.4,134.9
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC395409.ogg,136.5,137.7
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC400104.ogg,0.5,1.4
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC539977.ogg,5.0,5.6
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC540376.ogg,1.7,2.8
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC540376.ogg,11.3,12.5
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC540376.ogg,22.2,22.8
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC635767.ogg,0.6,1.6
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC803507.ogg,2.9,3.5
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC836877.ogg,5.7,6.1
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC871533.ogg,5.3,5.7
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC955330.ogg,0.0,2.1
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/XC955330.ogg,2.6,4.4
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/iNat148033.ogg,3.7,6.5
/home/jupyter/gcs_mount/raw_data/train_audio/rtlhum/iNat148033.ogg,6.9,9.8
/home/jupyter/gcs_mount/raw_data/train_audio/rubsee1/XC148981.ogg,2.2,2.6
/home/jupyter/gcs_mount/raw_data/train_audio/rubsee1/XC317583.ogg,26.9,27.9
/home/jupyter/gcs_mount/raw_data/train_audio/rubsee1/XC317583.ogg,29.0,31.6
/home/jupyter/gcs_mount/raw_data/train_audio/rubsee1/XC317603.ogg,2.7,3.0
/home/jupyter/gcs_mount/raw_data/train_audio/rubsee1/XC524081.ogg,20.7,23.1
/home/jupyter/gcs_mount/raw_data/train_audio/rubsee1/XC524082.ogg,30.6,33.1
/home/jupyter/gcs_mount/raw_data/train_audio/rubsee1/XC524083.ogg,19.6,20.5
/home/jupyter/gcs_mount/raw_data/train_audio/rubsee1/XC524083.ogg,22.9,25.6
/home/jupyter/gcs_mount/raw_data/train_audio/rubsee1/XC524084.ogg,19.7,20.3
/home/jupyter/gcs_mount/raw_data/train_audio/rubsee1/XC524084.ogg,20.4,21.1
/home/jupyter/gcs_mount/raw_data/train_audio/rubsee1/XC524084.ogg,21.2,21.8
/home/jupyter/gcs_mount/raw_data/train_audio/rubsee1/XC524084.ogg,24.8,27.3
/home/jupyter/gcs_mount/raw_data/train_audio/rubsee1/XC690833.ogg,9.1,9.4
/home/jupyter/gcs_mount/raw_data/train_audio/rufmot1/XC10486.ogg,1.2,1.8
/home/jupyter/gcs_mount/raw_data/train_audio/rufmot1/XC118232.ogg,0.8,1.3
/home/jupyter/gcs_mount/raw_data/train_audio/rufmot1/XC118232.ogg,4.9,5.2
/home/jupyter/gcs_mount/raw_data/train_audio/rufmot1/XC118232.ogg,13.7,14.2
/home/jupyter/gcs_mount/raw_data/train_audio/rufmot1/XC118232.ogg,73.1,73.6
/home/jupyter/gcs_mount/raw_data/train_audio/rufmot1/XC118232.ogg,79.9,80.3
/home/jupyter/gcs_mount/raw_data/train_audio/rufmot1/XC118232.ogg,82.5,83.0
/home/jupyter/gcs_mount/raw_data/train_audio/rufmot1/XC118232.ogg,83.7,84.1
/home/jupyter/gcs_mount/raw_data/train_audio/rufmot1/XC118232.ogg,84.4,84.9
/home/jupyter/gcs_mount/raw_data/train_audio/rufmot1/XC118232.ogg,85.1,85.6
/home/jupyter/gcs_mount/raw_data/train_audio/rufmot1/XC118232.ogg,86.7,87.1
/home/jupyter/gcs_mount/raw_data/train_audio/rufmot1/XC118232.ogg,88.3,88.9
/home/jupyter/gcs_mount/raw_data/train_audio/rufmot1/XC118232.ogg,90.0,90.8
/home/jupyter/gcs_mount/raw_data/train_audio/rufmot1/XC118232.ogg,91.2,91.5
/home/jupyter/gcs_mount/raw_data/train_audio/rufmot1/XC118232.ogg,91.7,92.2
/home/jupyter/gcs_mount/raw_data/train_audio/rufmot1/XC118232.ogg,93.4,93.9
/home/jupyter/gcs_mount/raw_data/train_audio/rufmot1/XC118232.ogg,95.3,95.6
/home/jupyter/gcs_mount/raw_data/train_audio/rufmot1/XC118232.ogg,96.2,96.6
/home/jupyter/gcs_mount/raw_data/train_audio/rufmot1/XC118232.ogg,99.0,99.4
/home/jupyter/gcs_mount/raw_data/train_audio/rufmot1/XC118232.ogg,110.2,110.7
/home/jupyter/gcs_mount/raw_data/train_audio/rufmot1/XC118232.ogg,111.9,112.9
/home/jupyter/gcs_mount/raw_data/train_audio/rufmot1/XC118232.ogg,113.8,114.8
/home/jupyter/gcs_mount/raw_data/train_audio/rufmot1/XC118232.ogg,116.2,116.8
/home/jupyter/gcs_mount/raw_data/train_audio/rufmot1/XC118232.ogg,117.3,117.8
/home/jupyter/gcs_mount/raw_data/train_audio/rufmot1/XC119373.ogg,3.3,3.6
